Gender,Age,Height,Weight,BMI,BMIcase
Female,24,148.7668492,66.21774212,29.92003095,over weight
Male,37,192.5275235,52.88031665,14.26620295,sever thinness
Male,57,180.8429695,82.54113429,25.23871115,over weight
Female,50,171.4941416,80.65381775,27.42371912,over weight
Male,36,171.8640071,90.9604776,30.79518838,obese
Female,52,150.2931103,66.57761871,29.47474883,over weight
Female,48,159.9504641,88.15956662,34.45866418,obese
Male,26,172.5516987,90.26251864,30.31579554,obese
Female,51,167.0801568,71.30259643,25.54204093,over weight
Male,57,172.3135999,65.61004075,22.09689217,normal
Male,34,181.4268586,101.0907719,30.71201778,obese
Male,32,185.1495817,88.00163198,25.67114595,over weight
Male,33,187.0987816,99.79211971,28.50718467,over weight
Female,62,144.609768,69.51216371,33.24034697,obese
Female,49,178.7825781,109.3934921,34.22481387,severe obese
Female,55,170.1198773,99.65254426,34.43327014,severe obese
Male,61,171.3447647,50.77394028,17.29414871,mild thinness
Male,23,170.2924147,56.79538318,19.58494816,normal
Male,46,197.7896507,88.66478231,22.6643895,normal
Male,24,177.9744233,74.63476063,23.56274892,normal
Male,52,181.7080411,102.4615991,31.03221935,obese
Male,56,177.0200806,67.86351849,21.65665131,normal
Male,41,179.3499826,63.33450791,19.68963759,normal
Female,50,170.1114248,77.42895986,26.75694101,over weight
Male,52,185.4919059,63.44607385,18.43974137,mild thinness
Female,22,175.1727894,97.31443157,31.71348424,severe obese
Female,32,178.5266713,103.8026165,32.56882462,obese
Male,46,195.2136944,50.80558293,13.33186409,sever thinness
Female,53,154.3976169,53.32203736,22.36791735,normal
Male,48,185.9879452,54.09815678,15.63914029,sever thinness
Female,25,141.3163306,62.63399523,31.36356419,obese
Female,23,167.5543212,96.08949052,34.22666823,severe obese
Male,48,187.9016003,98.23022414,27.82173293,over weight
Female,62,171.4708856,97.286385,33.08805846,obese
Female,61,168.679906,96.10801358,33.77791983,severe obese
Male,64,192.9695099,67.66396972,18.17105262,mild thinness
Male,52,185.2647493,73.61698488,21.44827848,normal
Female,55,175.1596422,73.3519322,23.90801168,normal
Female,38,162.3284447,89.35116183,33.90868506,severe obese
Female,35,152.9528972,73.10267771,31.24768658,severe obese
Male,40,177.2268352,70.3763528,22.40617851,normal
Male,34,191.8790834,94.94190056,25.7871087,over weight
Male,61,171.1288654,52.31978704,17.86567484,mild thinness
Male,22,173.9730515,89.32843661,29.51384358,over weight
Male,37,190.0872962,67.17285334,18.59035187,normal
Female,57,171.2602093,99.17716613,33.81417171,severe obese
Female,18,182.1775004,68.25126446,20.56464534,normal
Male,30,191.9391566,104.3132289,28.31471694,over weight
Female,65,176.8502742,91.7843652,29.34656223,over weight
Female,54,157.2311612,76.67323957,31.01462751,obese
Male,36,171.1934967,78.1099887,26.65213779,over weight
Male,41,186.5953642,90.02312051,25.85546563,over weight
Female,49,139.0171241,57.46021181,29.7324449,over weight
Male,44,195.5279157,54.96272167,14.3764179,sever thinness
Male,31,190.7007904,58.59737074,16.11287892,moderate thinness
Male,60,184.6930769,62.75828281,18.3979663,mild thinness
Female,51,167.7724107,72.24871914,25.66782457,over weight
Male,33,185.3595734,56.7623769,16.52077934,moderate thinness
Female,20,150.1844062,59.34791265,26.31211539,over weight
Male,53,188.0599421,78.22329067,22.1178794,normal
Female,18,158.0609319,74.09823394,29.6591555,over weight
Female,45,180.4685187,107.8281274,33.10771101,severe obese
Female,37,174.6773235,98.31883599,32.22282931,severe obese
Female,43,174.6066825,97.1444176,31.86369434,severe obese
Female,28,170.3209409,98.48504978,33.94956498,severe obese
Male,31,172.5180367,53.20787858,17.87750589,mild thinness
Male,60,177.2111622,59.7488423,19.02599363,normal
Female,45,176.7207778,103.8846938,33.26414273,severe obese
Male,18,186.4241286,83.35457224,23.98419706,normal
Male,23,178.8672971,103.8531062,32.46067917,obese
Male,65,186.514659,62.23414052,17.88968752,mild thinness
Female,34,165.1338166,83.57099853,30.6466885,severe obese
Female,51,146.5963406,67.50263682,31.41047317,obese
Female,56,153.9098594,76.20822222,32.17132498,obese
Female,59,158.4259674,74.25617474,29.58556297,over weight
Female,56,174.9811184,87.55093667,28.59423097,severe obese
Male,43,176.8059369,55.75961415,17.83717496,mild thinness
Male,41,182.3131189,97.37218873,29.29537697,over weight
Female,42,173.5378319,72.99172104,24.23735753,normal
Female,23,164.4647486,59.60852193,22.03751913,normal
Female,59,169.5782964,86.89912352,30.2186362,severe obese
Female,59,174.026124,76.5893449,25.28945441,over weight
Male,62,184.1254844,107.8773737,31.82017475,severe obese
Female,25,172.905422,66.52338234,22.25138758,normal
Female,57,180.411704,109.1880358,33.54637799,severe obese
Female,39,145.6732257,56.01607234,26.39691538,over weight
Female,37,155.4996558,76.85032819,31.78241266,severe obese
Male,18,187.4869325,66.80734578,19.00562739,normal
Male,26,180.267163,107.8003848,33.17317678,obese
Female,32,182.652095,62.8099834,18.82692372,normal
Female,35,176.4561631,99.52167152,31.96273973,severe obese
Male,28,176.3047711,93.26472496,30.00469961,obese
Male,18,178.086326,70.15707027,22.1212822,normal
Female,19,158.3662954,84.5668619,33.71900107,obese
Female,64,167.049992,68.59474229,24.58090738,normal
Female,44,153.8867883,56.08552254,23.68362081,normal
Male,54,195.670168,99.72466279,26.04673795,over weight
Female,39,181.9719253,73.61216625,22.23006939,normal
Male,65,175.8902112,57.9705658,18.73804157,normal
Female,46,175.1881434,101.4884514,33.06794494,severe obese
Male,45,180.3029862,50.21032891,15.44497562,sever thinness
Male,52,187.4779717,70.3146314,20.00530661,normal
Male,59,171.108118,75.11656636,25.65632796,over weight
Female,27,168.163125,70.03329594,24.76526773,normal
Female,38,174.0172113,68.52135653,22.62775893,normal
Female,38,171.8698715,96.89042205,32.80056639,severe obese
Male,29,186.9604636,63.24917054,18.09486228,mild thinness
Female,60,172.7544155,90.33336167,30.26842753,severe obese
Male,48,177.9446689,95.63676589,30.2033363,obese
Male,58,195.7634375,67.90653616,17.71937557,mild thinness
Male,29,179.6451531,96.03303915,29.75703559,over weight
Female,45,171.0245061,87.66268751,29.97078313,over weight
Male,51,193.947918,97.38106171,25.88834343,over weight
Female,30,164.1718351,79.62139917,29.54149704,over weight
Male,52,195.6758652,53.12338148,13.87430336,sever thinness
Female,47,158.6261193,69.91033635,27.78382229,over weight
Female,38,171.6089026,101.8778586,34.5939521,severe obese
Female,29,182.3308844,74.88174183,22.52451563,normal
Female,42,151.5882097,61.23310862,26.64743797,over weight
Male,55,181.4663001,63.97769671,19.42838191,normal
Male,43,195.4070038,66.93494272,17.52962576,mild thinness
Female,43,162.0594832,65.9975619,25.1292191,over weight
Female,21,177.005702,76.08564512,24.28444673,normal
Female,22,168.5442111,73.71197519,25.94838707,over weight
Male,61,176.6005481,97.80566422,31.36027864,obese
Female,56,158.8547964,70.90387537,28.09760535,over weight
Female,51,144.5121068,53.93759636,25.82754481,over weight
Female,19,179.6982101,93.77795834,29.04111395,severe obese
Male,53,195.1223622,79.81805659,20.96462311,normal
Male,43,175.7742123,73.44970437,23.77276686,normal
Female,32,177.6192219,107.5949509,34.10452188,severe obese
Male,51,180.5499081,62.83180309,19.27458248,normal
Female,49,144.0371165,56.54131939,27.25317477,over weight
Male,39,191.5752523,83.45418017,22.73889115,normal
Male,40,188.2147572,62.52128028,17.64901691,mild thinness
Male,32,179.7071034,64.17080876,19.87041899,normal
Female,20,176.1024783,76.24240816,24.58474282,normal
Female,46,173.7796772,52.61446946,17.42236962,mild thinness
Female,41,178.3452838,91.52799407,28.77601731,over weight
Male,22,179.217743,56.18001035,17.49120813,mild thinness
Male,53,180.0844591,107.2916139,33.08364153,obese
Female,62,160.9010645,77.2470666,29.83761884,over weight
Female,55,169.9422266,78.70287384,27.25134756,over weight
Male,35,182.6975654,72.5685339,21.74116584,normal
Female,60,179.2696454,97.01389775,30.18703337,severe obese
Female,58,156.5937531,67.20447973,27.40623372,over weight
Male,64,174.1720949,82.84936726,27.31065052,over weight
Female,52,181.5125702,84.94948574,25.78382479,severe obese
Female,43,177.1007837,85.98704263,27.41523964,over weight
Male,27,197.9498753,82.12814455,20.95953032,normal
Female,48,150.0444143,59.96149955,26.63378073,over weight
Male,62,192.8104589,63.09217513,16.97126925,moderate thinness
Male,61,190.4414546,60.99425986,16.81767618,moderate thinness
Female,46,180.8971152,85.69621722,26.18776104,severe obese
Female,41,171.8340543,97.74186506,33.10260314,severe obese
Female,57,162.8061263,79.04101194,29.82023116,over weight
Male,63,186.0849156,66.06384321,19.07838002,normal
Female,43,150.7915035,57.68035671,25.36729704,over weight
Male,18,191.1972813,99.60057894,27.2457293,over weight
Female,50,145.9880669,68.51077294,32.14579355,obese
Male,63,187.7631194,99.70318555,28.28058903,over weight
Male,48,178.2834102,97.53330584,30.68534987,obese
Male,37,175.2669584,94.4800418,30.75671702,obese
Female,58,174.275468,104.2676376,34.33025415,obese
Male,61,184.5190831,72.59327379,21.32130618,normal
Female,47,166.0657279,74.24276505,26.92118122,over weight
Male,23,192.8508424,107.7714711,28.97748773,over weight
Male,50,172.7246569,58.70413963,19.67705276,normal
Female,26,182.2029539,102.3328695,30.82508801,severe obese
Male,25,189.4567257,65.06049191,18.12580436,mild thinness
Male,28,173.0981909,77.09974301,25.73166404,over weight
Female,54,146.2442439,57.36674104,26.82270763,over weight
Male,64,176.8491593,73.22167035,23.41173678,normal
Male,45,183.2816254,87.4849986,26.04328321,over weight
Male,23,188.8451197,102.9737383,28.87453157,over weight
Female,36,176.2996662,95.0995552,30.59676461,severe obese
Male,38,183.7290724,51.22383584,15.17456787,sever thinness
Female,28,177.980569,76.08800286,24.0198894,normal
Female,55,182.8091955,90.00005275,26.9306409,severe obese
Female,25,158.2434161,70.61477293,28.19968566,over weight
Female,32,147.3357044,59.09727822,27.22397091,over weight
Female,30,153.4049672,74.20676468,31.53295367,severe obese
Male,62,174.1255828,99.35186706,32.76807033,obese
Female,50,148.3398012,74.02404475,33.64011148,severe obese
Female,19,177.8740946,102.0933937,32.26801393,obese
Male,61,197.1515331,99.92465808,25.70824047,over weight
Male,36,196.9129881,69.12601693,17.827597,mild thinness
Male,51,191.6832651,50.81716671,13.83063278,sever thinness
Male,51,174.0408318,79.93264326,26.38893565,over weight
Female,27,179.1008165,50.39327115,15.71004463,sever thinness
Female,62,182.4094946,68.57061558,20.60834747,normal
Male,48,172.3246182,69.75297041,23.48919085,normal
Female,27,167.4986411,62.62119087,22.32023416,normal
Male,32,178.6985761,108.6728318,34.03132043,severe obese
Male,31,186.11528,103.9401861,30.00678248,obese
Male,56,176.7295592,55.70364319,17.8346755,mild thinness
Female,33,170.9609319,95.63460106,32.72060291,severe obese
Female,55,182.772355,75.24397229,22.52426869,normal
Female,41,170.7677378,61.82849547,21.20200965,normal
Female,59,168.8471365,84.75335438,29.72826037,over weight
Female,43,174.1649068,84.12289896,27.7327494,over weight
Male,58,192.3203694,56.66218564,15.31943519,sever thinness
Female,43,172.1129963,77.89232238,26.29464564,over weight
Female,39,144.6905196,63.50315579,30.33298539,obese
Female,19,169.572667,62.64358274,21.78536731,normal
Male,38,193.4031354,51.01726288,13.63923882,sever thinness
Female,53,176.0317,107.9582002,34.83965692,obese
Male,46,192.9206486,88.93549067,23.89558563,normal
Female,21,175.4506775,56.48926016,18.3508332,mild thinness
Male,29,196.3657899,73.59614343,19.08637266,normal
Female,19,155.4621012,63.00254575,26.06807919,over weight
Female,57,148.0495507,58.66757701,26.76603027,over weight
Female,42,175.2128554,81.77138878,26.63602656,over weight
Male,53,191.4884706,94.24145242,25.70139581,over weight
Female,26,182.4002105,107.5826851,32.33640302,severe obese
Male,27,194.6157776,89.84823292,23.72211726,normal
Female,42,167.6535331,83.12810814,29.57484497,over weight
Female,23,155.583721,74.30058884,30.6947392,obese
Female,41,177.9904428,95.89400188,30.26900021,severe obese
Female,32,177.6236844,53.32816604,16.90265394,moderate thinness
Female,25,153.6363579,56.97344229,24.13706464,normal
Male,24,194.4013665,64.90007715,17.17301647,mild thinness
Female,37,145.0805904,65.89282741,31.30541854,obese
Male,30,174.6842142,81.45878111,26.69504063,over weight
Male,26,190.1676112,53.31200606,14.74184778,sever thinness
Male,23,180.5291655,104.1052048,31.94314652,obese
Male,33,187.8030395,80.58756891,22.84876974,normal
Male,61,195.8209084,88.46925348,23.07141552,normal
Female,34,166.8208574,95.54890033,34.33404684,severe obese
Male,20,171.8389579,86.44149974,29.27379535,over weight
Male,31,182.894831,71.34838625,21.32953029,normal
Male,44,197.8363234,51.76083437,13.22480276,sever thinness
Female,61,178.3483401,103.2054323,32.44624283,severe obese
Male,59,174.0762919,78.99009906,26.06714121,over weight
Male,57,193.2142028,109.8472358,29.42463185,over weight
Female,54,168.049352,81.90446375,29.0023966,severe obese
Male,33,176.5127141,76.63444179,24.59642636,normal
Female,49,148.4017205,50.07243459,22.73635471,normal
Male,40,171.6979544,66.61726935,22.59730175,normal
Female,25,181.2047638,85.65128661,26.08522992,over weight
Male,28,180.4831996,51.30772969,15.75104003,sever thinness
Male,38,191.0691389,100.2393743,27.4572637,over weight
Female,52,157.9335292,71.46412299,28.65097383,over weight
Female,36,146.7949491,54.6987208,25.38370107,over weight
Male,60,174.3320468,69.52756644,22.87718427,normal
Female,43,175.638263,98.34415847,31.87941192,obese
Female,37,174.374573,71.71673931,23.58599603,normal
Male,32,175.2049145,50.12001763,16.3274607,moderate thinness
Male,50,197.1737803,62.86405491,16.16977827,moderate thinness
Male,23,177.6249505,81.86747593,25.94797442,over weight
Male,44,191.9516466,65.89833953,17.88507591,mild thinness
Female,33,164.3334203,88.67812783,32.83709483,severe obese
Female,27,181.9763815,83.46554127,25.20444647,severe obese
Female,53,167.6998111,66.31967296,23.58181507,normal
Female,39,164.0343436,91.19100987,33.89084951,obese
Male,49,185.3824232,91.65299524,26.66917328,over weight
Female,63,156.9845756,82.33588456,33.40990101,severe obese
Male,29,180.2765636,60.93153628,18.74837304,normal
Male,33,170.9634808,81.65999581,27.93847202,over weight
Male,59,187.8758746,70.81459881,20.06230221,normal
Female,62,151.2353108,54.95956084,24.02906363,normal
Female,63,179.8560082,82.7428102,25.57881177,over weight
Male,46,184.1356665,104.7819807,30.90372049,severe obese
Male,29,183.6572864,61.86771421,18.34204457,mild thinness
Female,47,174.9040237,90.15422301,29.47043006,severe obese
Female,63,171.8516668,64.5348895,21.85179276,normal
Female,43,157.0564022,60.89655192,24.68774447,normal
Male,31,172.4825769,53.77811219,18.07653094,mild thinness
Female,55,178.5542406,93.92902567,29.46181374,severe obese
Male,41,195.7627507,66.82186254,17.43646567,mild thinness
Male,43,180.6136159,71.17222798,21.81773118,normal
Female,37,173.9132633,62.58157972,20.69098249,normal
Female,37,167.1944327,53.29438406,19.0650445,normal
Male,25,193.0748165,106.1404275,28.47276023,over weight
Male,23,188.3090304,94.32095967,26.59903717,over weight
Male,42,177.4858573,100.2906195,31.83704923,obese
Male,48,181.8230083,75.28665076,22.7730028,normal
Male,32,178.1508928,52.63435113,16.5841519,moderate thinness
Male,32,194.938756,76.25821463,20.06736051,normal
Male,20,177.2660326,53.0943223,16.89651088,moderate thinness
Male,63,178.1805833,109.6514606,34.53772031,obese
Male,51,178.086756,107.2819305,33.82698835,obese
Female,28,176.4698207,54.33131343,17.44654018,mild thinness
Female,19,177.2813276,101.1362194,32.17960614,severe obese
Male,43,171.5901154,83.68813964,28.42361953,over weight
Female,41,169.9823395,94.82479645,32.81816654,severe obese
Female,32,167.5789712,97.34410029,34.66335508,severe obese
Female,36,182.8625333,109.3575113,32.70387048,severe obese
Female,23,170.9393563,102.0509538,34.92472054,obese
Male,32,193.8091641,109.2012946,29.07228516,over weight
Female,63,180.0651212,107.6343895,33.19646631,obese
Female,65,173.7418027,86.73233249,28.73243144,over weight
Female,63,177.281341,101.9189454,32.42864968,severe obese
Female,37,171.6548624,101.5955625,34.47962382,severe obese
Female,39,182.9638427,58.10823016,17.35829649,mild thinness
Female,54,181.2099403,91.87581058,27.97931959,severe obese
Female,31,177.8495893,104.8679984,33.15410021,severe obese
Male,39,195.339919,75.18585607,19.70398837,normal
Male,62,171.541618,88.01001072,29.90839239,over weight
Male,55,186.3081655,81.31707778,23.4270705,normal
Male,27,173.5698175,85.0098997,28.2176661,over weight
Female,23,177.0856398,98.97421046,31.56133435,severe obese
Female,28,161.8678505,74.85440296,28.5690732,over weight
Female,46,180.5081347,76.91063089,23.60439193,normal
Male,65,173.7092273,83.3395435,27.61883404,over weight
Female,40,178.5152715,92.69045063,29.08601637,severe obese
Male,19,188.2566309,90.24175283,25.46284685,over weight
Female,25,162.0776218,79.89388348,30.41357137,obese
Female,26,181.1073212,79.53794926,24.24947694,severe obese
Male,60,180.6049453,83.04880705,25.46092178,over weight
Female,28,160.2463021,81.92054366,31.90191792,severe obese
Female,34,182.5142818,76.95498537,23.10165281,normal
Female,60,181.8405626,109.4535617,33.10155266,severe obese
Male,36,188.1508625,109.8582173,31.03273981,obese
Male,47,188.9497637,68.97355884,19.31923515,normal
Male,27,197.3296248,73.13845098,18.78283649,normal
Female,52,165.0960575,62.36364008,22.88010702,normal
Female,41,140.2063183,68.42347886,34.80727151,obese
Female,22,154.8313155,54.45524287,22.71548908,normal
Male,49,185.5914536,87.72921238,25.46996122,over weight
Female,36,172.9368684,63.59230056,21.26323582,normal
Female,32,178.2379282,72.72129593,22.89082044,normal
Female,39,182.0434488,73.47267171,22.17051204,normal
Female,54,147.5832448,52.52524093,24.11537081,normal
Male,38,197.8023239,86.04154608,21.99102267,normal
Male,18,187.6015871,56.06122236,15.92903793,sever thinness
Female,54,174.7873144,93.48856493,30.60121527,obese
Male,45,196.8155643,61.22600318,15.80581994,sever thinness
Male,57,181.0401692,56.20078374,17.14717099,mild thinness
Male,30,172.1812028,97.96689391,33.04516037,obese
Male,36,197.0984928,52.68221902,13.56117914,sever thinness
Male,65,182.5785766,68.69400472,20.60721022,normal
Female,47,169.9790186,84.02488546,29.08153287,over weight
Male,48,194.5229455,84.16266922,22.24220435,normal
Female,46,151.6022404,62.34576789,27.12662349,over weight
Female,18,155.1168803,78.53570869,32.63991687,severe obese
Male,46,197.8697561,72.20384193,18.44172195,mild thinness
Female,36,145.9578552,53.2283164,24.98548497,normal
Male,45,180.7677535,51.56918836,15.78150345,sever thinness
Male,55,182.0387081,56.05851153,16.91663865,moderate thinness
Male,63,197.7752389,61.8847021,15.82120177,sever thinness
Male,27,191.0199761,101.6187142,27.84941792,over weight
Female,21,160.2535286,67.50126584,26.28431816,over weight
Female,20,175.2451104,71.27381605,23.20802551,normal
Male,61,184.5294892,62.95361717,18.48796583,mild thinness
Male,21,179.7749548,56.46059643,17.46976588,mild thinness
Female,60,160.0921413,83.88035872,32.72805918,severe obese
Male,57,190.5473883,92.12152543,25.37202436,over weight
Male,47,197.1644069,84.24397915,21.67114403,normal
Female,24,158.7543606,63.07403715,25.02645311,over weight
Female,42,139.4096651,52.30964186,26.91509883,over weight
Male,62,190.7400796,96.23292558,26.45085835,over weight
Female,55,156.3162238,83.93974601,34.35259432,obese
Male,44,191.7052559,70.92350538,19.29843771,normal
Female,45,179.7373455,109.6483494,33.94106391,severe obese
Male,47,177.542602,70.29440966,22.30055273,normal
Male,57,173.515616,96.98120481,32.2114624,obese
Female,24,140.9062875,60.15381276,30.29719447,obese
Female,36,169.391015,82.98868732,28.92265482,over weight
Female,36,177.7171934,109.8248313,34.77295933,severe obese
Female,19,178.3000183,74.57700564,23.45860413,severe obese
Female,28,181.7799604,93.33574408,28.24593693,severe obese
Female,51,172.9966097,100.8849616,33.70941754,obese
Male,19,183.0970959,97.51477199,29.08757376,over weight
Male,37,192.0537613,80.79329387,21.9043152,normal
Female,47,179.7328785,62.52055726,19.35386826,normal
Female,44,175.8521265,107.691422,34.82457803,obese
Female,41,148.5602398,72.45924641,32.83134159,severe obese
Male,54,195.0256582,108.8458163,28.61727231,over weight
Female,65,163.3041472,82.51396575,30.94090643,obese
Male,47,194.7079693,68.40317944,18.04300352,mild thinness
Female,46,166.8366696,87.38334309,31.39392614,obese
Male,64,173.596587,56.93781571,18.89376188,normal
Male,60,197.5919377,109.8602966,28.13858969,over weight
Female,41,146.8903177,61.73562811,28.61208662,over weight
Male,55,191.1049131,57.89970426,15.85377319,sever thinness
Male,53,180.0737199,81.09872898,25.00998179,over weight
Male,38,186.0562716,55.23636355,15.95645647,sever thinness
Female,47,172.9111366,80.18134438,26.81806273,over weight
Male,52,182.0339412,100.2631317,30.25774241,obese
Male,57,176.6117876,92.99493573,29.81397795,over weight
Male,46,182.1226808,50.71525467,15.29010761,sever thinness
Female,18,174.7948644,62.71671299,20.52702219,normal
Male,51,192.7784649,83.9034477,22.57682006,normal
Male,26,188.2702171,52.67070314,14.85955725,sever thinness
Female,29,177.0171115,65.57835889,20.9281117,normal
Female,52,177.0027132,81.52271924,26.02069008,over weight
Female,63,168.617699,89.71828561,31.55546974,obese
Male,19,177.1190816,53.4472981,17.03707565,mild thinness
Female,18,167.6093481,84.01418744,29.90585047,severe obese
Female,40,150.6363163,73.59166636,32.43166636,obese
Female,65,166.2483689,88.20011291,31.91202438,obese
Female,56,177.903984,71.31268731,22.53177754,normal
Male,53,173.5452781,101.6212903,33.74108947,obese
Male,46,172.0378983,53.17070328,17.96487285,mild thinness
Male,64,185.9013789,94.3309156,27.29536005,over weight
Female,52,177.7402619,96.85489282,30.65843158,severe obese
Female,36,177.5690079,107.7048542,34.15866907,severe obese
Male,39,174.5065044,84.01485704,27.58880278,over weight
Male,53,193.3581522,76.51944133,20.46665253,normal
Male,35,179.2075045,89.15253405,27.76011798,over weight
Female,23,163.994849,64.93470248,24.14440129,normal
Male,53,178.9861597,60.72774152,18.95606679,normal
Male,53,171.7595893,77.79306245,26.36931709,over weight
Male,52,171.5516089,82.39970353,27.99858338,over weight
Female,50,146.2343242,58.8577099,27.5235669,over weight
Male,52,182.1709325,86.15769768,25.96186711,over weight
Male,52,189.3683128,59.83214498,16.68475957,moderate thinness
Female,33,180.9022052,58.95702832,18.01556403,mild thinness
Female,31,158.2156928,63.10338781,25.2088806,over weight
Male,54,196.9139063,76.58472405,19.75101308,normal
Male,57,170.1311047,70.61126132,24.39532033,normal
Male,52,170.6248482,75.81036781,26.04018395,over weight
Male,55,176.9953829,55.22128972,17.62717315,mild thinness
Female,25,174.8411714,50.41878174,16.49320028,moderate thinness
Male,28,170.9723512,95.21020388,32.57104758,obese
Female,44,177.3100992,106.6125834,33.91107218,severe obese
Female,36,165.8800808,72.25581774,26.25937252,over weight
Female,57,179.2591754,72.84348791,22.66876936,normal
Female,44,142.3108401,69.27410229,34.20542112,obese
Male,45,173.49684,73.85348725,24.53510204,normal
Female,25,176.6592665,98.35562678,31.51565697,severe obese
Female,49,182.4373981,92.90956145,27.9146811,severe obese
Female,37,150.6515199,59.80310672,26.34976283,over weight
Male,21,179.1965852,71.12700366,22.15006755,normal
Female,25,157.173065,70.92257586,28.70967365,over weight
Female,62,159.6110243,84.43039806,33.14156918,obese
Male,27,180.955716,75.04816528,22.91898958,normal
Male,43,187.2806743,106.0019637,30.22233269,obese
Male,23,171.1857931,87.95636869,30.01455109,obese
Female,22,162.5088752,55.61402653,21.05863277,normal
Male,36,178.3513345,90.64276674,28.49577197,over weight
Male,37,191.2741517,53.16272946,14.53097317,sever thinness
Female,54,173.8965666,54.30443304,17.95780574,mild thinness
Female,39,162.9224276,58.3702276,21.9902234,normal
Female,18,170.1657534,92.12342029,31.81454614,severe obese
Male,51,175.5239016,62.14479103,20.17122176,normal
Female,28,174.2634092,94.661654,31.17178532,obese
Female,63,149.2217465,51.86677952,23.29297955,normal
Female,41,158.126544,61.41808765,24.56330108,normal
Male,58,170.5891571,85.25853639,29.29780109,over weight
Female,40,182.4808762,102.3685135,30.74196912,severe obese
Male,53,184.5234821,96.56427284,28.36045482,over weight
Female,51,181.9314714,102.6378322,31.00928888,severe obese
Male,54,173.5798704,103.875421,34.47577818,obese
Male,39,185.4881125,106.6714004,31.00386469,severe obese
Male,24,190.6708346,62.2493176,17.12245604,mild thinness
Female,45,168.540893,88.38986289,31.1165815,severe obese
Male,48,175.4106784,103.9349788,33.77922456,obese
Female,60,178.8466042,108.4053688,33.891391,severe obese
Male,61,194.5241145,107.6945544,28.46078335,over weight
Female,64,160.4184204,69.2565074,26.91238053,over weight
Male,19,188.6575289,51.06150495,14.34647902,sever thinness
Male,40,184.1846475,54.77002343,16.1449265,moderate thinness
Male,57,192.1580272,52.46003714,14.20729934,sever thinness
Female,45,157.3161837,54.58297177,22.05516811,normal
Female,34,172.0404333,70.93159789,23.96506922,normal
Female,51,174.8805774,76.67732718,25.0717015,severe obese
Female,40,152.0099646,65.29496004,28.25761767,over weight
Male,48,193.6966438,105.6029101,28.14697291,over weight
Female,43,182.4355963,84.43674616,25.36952454,severe obese
Male,42,186.7939577,90.01971106,25.79954026,over weight
Female,51,143.6577176,69.64470633,33.74661267,obese
Male,49,171.3349089,102.5228532,34.92440116,obese
Male,65,186.9011589,81.50059663,23.33118511,normal
Female,28,177.0234813,57.3593381,18.30384699,mild thinness
Male,44,181.7641642,87.90001275,26.60556038,over weight
Female,38,159.8000566,74.21570111,29.06310005,over weight
Male,22,170.3006775,88.96624144,30.67555943,obese
Female,40,169.4406503,53.53503187,18.64673705,normal
Male,51,189.0104939,92.34358763,25.84847402,over weight
Male,23,184.1385651,99.58811701,29.3709512,over weight
Female,21,176.4309092,104.7923058,33.66511109,obese
Male,53,184.8935862,64.9813597,19.00837987,normal
Female,30,181.5789498,109.3470453,33.16469844,severe obese
Female,59,177.4712745,106.2090252,33.7213759,severe obese
Female,60,160.2121141,61.1041923,23.80566431,normal
Male,21,190.9408383,108.4450954,29.74488302,over weight
Female,60,164.182161,93.20419312,34.57669794,obese
Male,61,188.2365236,90.68569851,25.59357863,over weight
Male,25,187.3134302,77.75523939,22.16112629,normal
Female,58,157.4602117,63.01861503,25.41716993,over weight
Female,42,180.141217,91.30073694,28.13507634,over weight
Female,58,177.9674425,62.25222667,19.65503272,normal
Female,27,162.9728215,83.76386506,31.53743289,obese
Male,18,180.3045096,53.75092699,16.53380383,moderate thinness
Male,35,184.6559889,100.8346131,29.57214596,over weight
Female,52,167.4697345,90.17841695,32.15362509,obese
Male,45,183.9551303,94.12156631,27.81412085,over weight
Female,42,147.2917685,60.54212451,27.90620009,over weight
Female,21,159.1724415,71.75262335,28.32057249,over weight
Female,24,162.0252616,89.43918527,34.0692342,severe obese
Female,58,178.0754123,101.8095742,32.10559359,obese
Male,29,192.2416336,73.8455251,19.98155517,normal
Male,30,195.1543395,65.09170735,17.0910694,mild thinness
Female,46,178.7832299,108.0353388,33.799656,severe obese
Male,39,176.1504326,85.28638261,27.48604582,over weight
Male,18,181.5925548,81.12031074,24.59991057,normal
Male,24,189.3177839,97.3263821,27.15487172,over weight
Female,49,167.2688801,57.26249626,20.46633025,normal
Female,35,180.6321882,104.8239221,32.126996,severe obese
Male,59,182.7946557,83.06065679,24.85812526,normal
Female,45,177.103891,83.44697197,26.60445558,over weight
Female,19,172.9356178,66.82140014,22.34326682,normal
Female,26,176.3632581,65.15437302,20.9472658,normal
Female,57,181.2680295,89.49994245,27.23832069,over weight
Male,61,192.091228,87.67581476,23.76100164,normal
Female,59,173.6506336,100.2686873,33.25160286,obese
Male,26,172.1872872,79.94443154,26.96410756,over weight
Male,56,172.5906199,100.492189,33.73633725,obese
Male,49,193.388506,91.52044981,24.47128807,normal
Female,64,167.9420633,94.80891555,33.6147751,obese
Female,42,149.0174183,72.58616417,32.68735477,obese
Female,48,171.3523207,63.72382665,21.70310472,normal
Female,48,163.8145462,66.88036877,24.92262212,normal
Female,45,181.7656981,108.7890303,32.92768879,severe obese
Male,39,194.3996119,82.39269849,21.80208054,normal
